,year,elec_type,dpto_code,muni_code,name_muni,party_code_1,party_code_2,faction,code_list,first_lastname,second_lastname,name,votes,seats
3385,2011,6,25,25214,COTA,164.0,,,5,PRIETO,GARCIA,CAMPO ALEXANDER,2603.0,
3386,2011,6,25,25214,COTA,1.0,,,6,RODRIGUEZ,ARAGON,JAIME HERNANDO,233.0,
3387,2011,6,25,25214,COTA,197.0,,,7,VALERO,SEGURA,EDGAR GABRIEL,1166.0,
3388,2011,6,25,25214,COTA,,,,997,,,TARJETAS NO MARCADAS,130.0,
3389,2011,6,25,25214,COTA,,,,998,,,VOTOS NULOS,153.0,
3390,2011,6,25,25214,COTA,,,,999,,,VOTOS EN BLANCO,275.0,
3391,2011,6,25,25224,CUCUNUBA,198.0,,,1,CONTRERAS,BELLO,JUAN JOSE,1392.0,
3392,2011,6,25,25224,CUCUNUBA,41.0,,,2,PENAGOS,GARZON,LUZ MARINA,94.0,
3393,2011,6,25,25224,CUCUNUBA,197.0,,,3,GARNICA,GARZON,GERARDO,33.0,
3394,2011,6,25,25224,CUCUNUBA,2.0,,,4,QUINTANA,CASTRO,JOSE GUILLERMO,1794.0,1.0
3395,2011,6,25,25224,CUCUNUBA,,,,997,,,TARJETAS NO MARCADAS,61.0,
3396,2011,6,25,25224,CUCUNUBA,,,,998,,,VOTOS NULOS,48.0,
3397,2011,6,25,25224,CUCUNUBA,,,,999,,,VOTOS EN BLANCO,32.0,
3398,2011,6,25,25245,EL COLEGIO,489.0,,,1,GUERRERO,PUERTO,ANDRES HERNANDO,4103.0,
3399,2011,6,25,25245,EL COLEGIO,19.0,,,2,ARIZA DE,AGUIRRE,LUZ MARINA,248.0,
3400,2011,6,25,25245,EL COLEGIO,1.0,,,3,MORENO,VARGAS,GILBERTO,5590.0,1.0
3401,2011,6,25,25245,EL COLEGIO,,,,997,,,TARJETAS NO MARCADAS,234.0,
3402,2011,6,25,25245,EL COLEGIO,,,,998,,,VOTOS NULOS,143.0,
3403,2011,6,25,25245,EL COLEGIO,,,,999,,,VOTOS EN BLANCO,174.0,
3404,2011,6,25,25258,EL PENON,198.0,,,1,ESCOBAR,MORENO,HUGO PASTOR,1415.0,1.0
3405,2011,6,25,25258,EL PENON,41.0,,,2,ANZOLA,GARCIA,JORGE ALIRIO,983.0,
3406,2011,6,25,25258,EL PENON,2.0,,,3,BUSTOS,GAITAN,NELSON,433.0,
3407,2011,6,25,25258,EL PENON,,,,997,,,TARJETAS NO MARCADAS,62.0,
3408,2011,6,25,25258,EL PENON,,,,998,,,VOTOS NULOS,20.0,
3409,2011,6,25,25258,EL PENON,,,,999,,,VOTOS EN BLANCO,14.0,
3410,2011,6,25,25260,EL ROSAL,198.0,,,1,CAMPOS,ACERO,GUSTAVO ALBERTO,2054.0,
3411,2011,6,25,25260,EL ROSAL,15.0,,,2,BULLA,LUQUE,JAIME ORLANDO,333.0,
3412,2011,6,25,25260,EL ROSAL,197.0,,,3,FORERO,SALGADO,LUIS JAIME,3809.0,1.0
3413,2011,6,25,25260,EL ROSAL,1.0,2.0,,4,RICO,REY,NESTOR FABIO,1569.0,
3414,2011,6,25,25260,EL ROSAL,,,,997,,,TARJETAS NO MARCADAS,99.0,
3415,2011,6,25,25260,EL ROSAL,,,,998,,,VOTOS NULOS,110.0,
3416,2011,6,25,25260,EL ROSAL,,,,999,,,VOTOS EN BLANCO,163.0,
3417,2011,6,25,25269,FACATATIVA,13.0,,,1,MALO,GARCIA,PABLO EMILIO,2101.0,
3418,2011,6,25,25269,FACATATIVA,164.0,,,2,GARZON,PLAZAS,DIEGO HERNAN,3078.0,
3419,2011,6,25,25269,FACATATIVA,64.0,,,3,GARAY,JIMENEZ,WILLIAN DANILO,1207.0,
3420,2011,6,25,25269,FACATATIVA,490.0,,,4,DIAZ,GARZON,YESID ORLANDO,11544.0,
3421,2011,6,25,25269,FACATATIVA,437.0,,,5,SUAREZ,MALAGON,PEDRO PABLO,343.0,
3422,2011,6,25,25269,FACATATIVA,1.0,,,6,BUITRAGO,FORERO,LUIS ORLANDO,29551.0,1.0
3423,2011,6,25,25269,FACATATIVA,,,,997,,,TARJETAS NO MARCADAS,738.0,
3424,2011,6,25,25269,FACATATIVA,,,,998,,,VOTOS NULOS,1224.0,
3425,2011,6,25,25269,FACATATIVA,,,,999,,,VOTOS EN BLANCO,1279.0,
3426,2011,6,25,25279,FOMEQUE,198.0,,,1,ESCOBAR,VARELA,AMAURY,3600.0,1.0
3427,2011,6,25,25279,FOMEQUE,2.0,41.0,,2,SABOGAL,CASTRO,ERIKA ELIZABETH,3403.0,
3428,2011,6,25,25279,FOMEQUE,197.0,,,3,ROJAS,SANABRIA,CARLOS ARTURO,130.0,
3429,2011,6,25,25279,FOMEQUE,,,,997,,,TARJETAS NO MARCADAS,51.0,
3430,2011,6,25,25279,FOMEQUE,,,,998,,,VOTOS NULOS,63.0,
3431,2011,6,25,25279,FOMEQUE,,,,999,,,VOTOS EN BLANCO,46.0,
3432,2011,6,25,25281,FOSCA,491.0,,,1,RIVEROS,REY,EDGAR EDUARDO,2082.0,
3433,2011,6,25,25281,FOSCA,2.0,,,2,REY,ROMERO,JOSE GILBERTO,2249.0,1.0
3434,2011,6,25,25281,FOSCA,,,,997,,,TARJETAS NO MARCADAS,19.0,
3435,2011,6,25,25281,FOSCA,,,,998,,,VOTOS NULOS,23.0,
3436,2011,6,25,25281,FOSCA,,,,999,,,VOTOS EN BLANCO,20.0,
3437,2011,6,25,25286,FUNZA,15.0,,,1,MORA,HERRERA,DIEGO FERNANDO,12887.0,
3438,2011,6,25,25286,FUNZA,164.0,,,2,BUITRAGO,GONZALEZ,CARLOS JULIO,605.0,
3439,2011,6,25,25286,FUNZA,492.0,,,3,MACHUCA,LOPEZ,JORGE ENRIQUE,17144.0,1.0
3440,2011,6,25,25286,FUNZA,,,,997,,,TARJETAS NO MARCADAS,720.0,
3441,2011,6,25,25286,FUNZA,,,,998,,,VOTOS NULOS,861.0,
3442,2011,6,25,25286,FUNZA,,,,999,,,VOTOS EN BLANCO,1949.0,
3443,2011,6,25,25288,FUQUENE,197.0,,,1,CANON,PAEZ,WILSSON ALFONSO,710.0,
3444,2011,6,25,25288,FUQUENE,41.0,,,2,RODRIGUEZ,BRICENO,LUIS SANTIAGO,887.0,1.0
3445,2011,6,25,25288,FUQUENE,198.0,,,3,CANON,FORERO,SANDRO,543.0,
3446,2011,6,25,25288,FUQUENE,1.0,,,5,RAMOS,SALAZAR,DORA LIZ,459.0,
3447,2011,6,25,25288,FUQUENE,,,,997,,,TARJETAS NO MARCADAS,35.0,
3448,2011,6,25,25288,FUQUENE,,,,998,,,VOTOS NULOS,28.0,
3449,2011,6,25,25288,FUQUENE,,,,999,,,VOTOS EN BLANCO,33.0,
3450,2011,6,25,25290,FUSAGASUGA,197.0,,,1,WILLIAMSON,RAFFO,JOSE ANTONIO,1779.0,
3451,2011,6,25,25290,FUSAGASUGA,13.0,,,2,MAYORGA,PERALTA,ALFREDO,372.0,
3452,2011,6,25,25290,FUSAGASUGA,1.0,,,3,CIFUENTES,SABOGAL,LUIS ANTONIO,19644.0,
3453,2011,6,25,25290,FUSAGASUGA,64.0,,,4,PRIETO,MERIZALDE,HENRY ALBERTO,2456.0,
3454,2011,6,25,25290,FUSAGASUGA,198.0,,,5,DAZA,BELTRAN,CARLOS ANDRES,20314.0,1.0
3455,2011,6,25,25290,FUSAGASUGA,,,,997,,,TARJETAS NO MARCADAS,1229.0,
3456,2011,6,25,25290,FUSAGASUGA,,,,998,,,VOTOS NULOS,1018.0,
3457,2011,6,25,25290,FUSAGASUGA,,,,999,,,VOTOS EN BLANCO,1853.0,
3458,2011,6,25,25293,GACHALA,1.0,,,1,MARTINEZ,BELTRAN,GERMAN,1056.0,
3459,2011,6,25,25293,GACHALA,15.0,,,2,RODRIGUEZ,ROJAS,PEDRO ANTONIO,1413.0,1.0
3460,2011,6,25,25293,GACHALA,41.0,,,3,CALDERON,BEJARANO,GILBERTO ANTONIO,439.0,
3461,2011,6,25,25293,GACHALA,198.0,,,4,BUITRAGO,GUERRERO,HAIBER HUMBERTO,767.0,
3462,2011,6,25,25293,GACHALA,,,,997,,,TARJETAS NO MARCADAS,39.0,
3463,2011,6,25,25293,GACHALA,,,,998,,,VOTOS NULOS,27.0,
3464,2011,6,25,25293,GACHALA,,,,999,,,VOTOS EN BLANCO,17.0,
3465,2011,6,25,25295,GACHANCIPA,494.0,,,1,RODRIGUEZ,LEON,WILLIAM JOSE,1951.0,
3466,2011,6,25,25295,GACHANCIPA,493.0,,,2,GOMEZ,MEDINA,JOSE NICOLAS,3603.0,1.0
3467,2011,6,25,25295,GACHANCIPA,,,,997,,,TARJETAS NO MARCADAS,80.0,
3468,2011,6,25,25295,GACHANCIPA,,,,998,,,VOTOS NULOS,74.0,
3469,2011,6,25,25295,GACHANCIPA,,,,999,,,VOTOS EN BLANCO,97.0,
3470,2011,6,25,25297,GACHETA,2.0,,,1,AGUILERA,JIMENEZ,JULIO ENRIQUE,1788.0,
3471,2011,6,25,25297,GACHETA,41.0,198.0,,2,ROMERO,PARRA,MONICA,3071.0,1.0
3472,2011,6,25,25297,GACHETA,15.0,,,3,NOVOA,BRICENO,LUIS VICENTE,305.0,
3473,2011,6,25,25297,GACHETA,197.0,,,4,RODRIGUEZ,JIMENEZ,JAIME DE JESUS,417.0,
3474,2011,6,25,25297,GACHETA,,,,997,,,TARJETAS NO MARCADAS,57.0,
3475,2011,6,25,25297,GACHETA,,,,998,,,VOTOS NULOS,68.0,
3476,2011,6,25,25297,GACHETA,,,,999,,,VOTOS EN BLANCO,39.0,
3477,2011,6,25,25299,GAMA,198.0,,,1,GARZON,LEON,GREGORIO ENRIQUE,509.0,
3478,2011,6,25,25299,GAMA,2.0,41.0,,2,LINARES,GOMEZ,JUAN PABLO,1549.0,1.0
3479,2011,6,25,25299,GAMA,197.0,,,3,PENUELA,GARZON,HELBERT MARIO,13.0,
3480,2011,6,25,25299,GAMA,,,,997,,,TARJETAS NO MARCADAS,37.0,
3481,2011,6,25,25299,GAMA,,,,998,,,VOTOS NULOS,16.0,
3482,2011,6,25,25299,GAMA,,,,999,,,VOTOS EN BLANCO,17.0,
3483,2011,6,25,25307,GIRARDOT,15.0,,,1,ESCOBAR,GUINEA,DIEGO JOHANY,26522.0,1.0
3484,2011,6,25,25307,GIRARDOT,500.0,,,2,BELTRAN,GALVIS,JAIRO,14657.0,
3485,2011,6,25,25307,GIRARDOT,495.0,,,3,ARIAS,BARRERO,CARMEN LUCIA,5316.0,
3486,2011,6,25,25307,GIRARDOT,,,,997,,,TARJETAS NO MARCADAS,879.0,
3487,2011,6,25,25307,GIRARDOT,,,,998,,,VOTOS NULOS,770.0,
3488,2011,6,25,25307,GIRARDOT,,,,999,,,VOTOS EN BLANCO,1256.0,
3489,2011,6,25,25312,GRANADA,1.0,,,1,ARIAS,PEREZ,ANA YOLANDA,2136.0,1.0
3490,2011,6,25,25312,GRANADA,496.0,,,2,ALVARADO,PADILLA,JOSE DAVID,1638.0,
3491,2011,6,25,25312,GRANADA,,,,997,,,TARJETAS NO MARCADAS,46.0,
3492,2011,6,25,25312,GRANADA,,,,998,,,VOTOS NULOS,46.0,
3493,2011,6,25,25312,GRANADA,,,,999,,,VOTOS EN BLANCO,56.0,
3494,2011,6,25,25317,GUACHETA,198.0,,,1,RODRIGUEZ,BALLEN,LIDA ESPERANZA,2259.0,
3495,2011,6,25,25317,GUACHETA,41.0,,,2,VARGAS,MENDEZ,LINA JOHANA,2656.0,1.0
3496,2011,6,25,25317,GUACHETA,1.0,,,3,CALAMBAS,BARRERA,PABLO EMILIO,601.0,
3497,2011,6,25,25317,GUACHETA,,,,997,,,TARJETAS NO MARCADAS,100.0,
3498,2011,6,25,25317,GUACHETA,,,,998,,,VOTOS NULOS,112.0,
3499,2011,6,25,25317,GUACHETA,,,,999,,,VOTOS EN BLANCO,79.0,
3500,2011,6,25,25320,GUADUAS,198.0,,,1,DE,VERA,DORIS ACERO,6423.0,1.0
3501,2011,6,25,25320,GUADUAS,1.0,,,2,RAMIREZ,MARTINEZ,JESUS EDISSON,4903.0,
3502,2011,6,25,25320,GUADUAS,41.0,197.0,,3,BERMUDEZ,ORJUELA,JORGE HERNANDO,1736.0,
3503,2011,6,25,25320,GUADUAS,,,,997,,,TARJETAS NO MARCADAS,307.0,
3504,2011,6,25,25320,GUADUAS,,,,998,,,VOTOS NULOS,218.0,
3505,2011,6,25,25320,GUADUAS,,,,999,,,VOTOS EN BLANCO,190.0,
3506,2011,6,25,25322,GUASCA,41.0,,,1,PEDRAZA,VASQUEZ,FRANCISCO,2532.0,1.0
3507,2011,6,25,25322,GUASCA,198.0,,,2,ROZO,DIAZ,RICARDO,1270.0,
3508,2011,6,25,25322,GUASCA,15.0,,,3,RODRIGUEZ,ROMERO,DANIEL ARTURO,269.0,
3509,2011,6,25,25322,GUASCA,2.0,,,4,GARAVITO,DIAZ,MIGUEL ARTURO,1834.0,
3510,2011,6,25,25322,GUASCA,,,,997,,,TARJETAS NO MARCADAS,61.0,
3511,2011,6,25,25322,GUASCA,,,,998,,,VOTOS NULOS,115.0,
3512,2011,6,25,25322,GUASCA,,,,999,,,VOTOS EN BLANCO,161.0,
3513,2011,6,25,25324,GUATAQUI,2.0,,,1,DUSSAN,,FRUCTUOSO,3.0,
3514,2011,6,25,25324,GUATAQUI,197.0,,,2,VILLALBA,GARCIA,ANA BERTHA,18.0,
3515,2011,6,25,25324,GUATAQUI,1.0,,,3,FIGUEROA,CONTRERAS,FERNANDO,946.0,1.0
3516,2011,6,25,25324,GUATAQUI,41.0,,,4,PRIETO,MEDINA,LEMINSON,564.0,
3517,2011,6,25,25324,GUATAQUI,,,,997,,,TARJETAS NO MARCADAS,18.0,
3518,2011,6,25,25324,GUATAQUI,,,,998,,,VOTOS NULOS,7.0,
3519,2011,6,25,25324,GUATAQUI,,,,999,,,VOTOS EN BLANCO,5.0,
3520,2011,6,25,25326,GUATAVITA,198.0,,,1,BAEZ,RAMOS,WILSON ALEXANDER,2734.0,1.0
3521,2011,6,25,25326,GUATAVITA,2.0,,,2,SARMIENTO,CORTES,MARGARITA MARIA,803.0,
3522,2011,6,25,25326,GUATAVITA,,,,997,,,TARJETAS NO MARCADAS,36.0,
3523,2011,6,25,25326,GUATAVITA,,,,998,,,VOTOS NULOS,21.0,
3524,2011,6,25,25326,GUATAVITA,,,,999,,,VOTOS EN BLANCO,34.0,
3525,2011,6,25,25328,GUAYABAL DE SIQUIMA,198.0,,,1,ALBA,LEON,JORGE ENRIQUE,1031.0,1.0
3526,2011,6,25,25328,GUAYABAL DE SIQUIMA,2.0,,,2,VERA,SIERRA,SERGIO PAUL,983.0,
3527,2011,6,25,25328,GUAYABAL DE SIQUIMA,41.0,,,3,CARVAJAL,NAVAS,MARCO ANTONIO,336.0,
3528,2011,6,25,25328,GUAYABAL DE SIQUIMA,19.0,,,4,BULLA,BOBADILLA,JAIRO ALIRIO,32.0,
3529,2011,6,25,25328,GUAYABAL DE SIQUIMA,,,,997,,,TARJETAS NO MARCADAS,27.0,
3530,2011,6,25,25328,GUAYABAL DE SIQUIMA,,,,998,,,VOTOS NULOS,31.0,
3531,2011,6,25,25328,GUAYABAL DE SIQUIMA,,,,999,,,VOTOS EN BLANCO,20.0,
3532,2011,6,25,25335,GUAYABETAL,197.0,,,1,AGUDELO,REY,ROSA ADELIA,1214.0,
3533,2011,6,25,25335,GUAYABETAL,41.0,,,2,GOMEZ,REYES,FRANZ VADITH,252.0,
3534,2011,6,25,25335,GUAYABETAL,465.0,,,3,RODRIGUEZ,PARRADO,ALEXANDER,1648.0,1.0
3535,2011,6,25,25335,GUAYABETAL,,,,997,,,TARJETAS NO MARCADAS,42.0,
3536,2011,6,25,25335,GUAYABETAL,,,,998,,,VOTOS NULOS,29.0,
3537,2011,6,25,25335,GUAYABETAL,,,,999,,,VOTOS EN BLANCO,17.0,
3538,2011,6,25,25339,GUTIERREZ,2.0,,,2,SABOGAL,AGUDELO,RUBIEL,1022.0,
3539,2011,6,25,25339,GUTIERREZ,41.0,,,3,ROMERO,GARZON,JORGE ALEXIS,1040.0,1.0
3540,2011,6,25,25339,GUTIERREZ,,,,997,,,TARJETAS NO MARCADAS,7.0,
3541,2011,6,25,25339,GUTIERREZ,,,,998,,,VOTOS NULOS,12.0,
3542,2011,6,25,25339,GUTIERREZ,,,,999,,,VOTOS EN BLANCO,6.0,
3543,2011,6,25,25368,JERUSALEN,197.0,,,1,BARRERA,SALGUERO,JOSE ARNULFO,275.0,
3544,2011,6,25,25368,JERUSALEN,41.0,,,2,SOLAQUE,ROMERO,LUIS CARLOS,579.0,
3545,2011,6,25,25368,JERUSALEN,198.0,,,3,GONZALEZ,BERNAL,GUILLERMO ENRIQUE,1040.0,1.0
3546,2011,6,25,25368,JERUSALEN,,,,997,,,TARJETAS NO MARCADAS,28.0,
3547,2011,6,25,25368,JERUSALEN,,,,998,,,VOTOS NULOS,12.0,
3548,2011,6,25,25368,JERUSALEN,,,,999,,,VOTOS EN BLANCO,6.0,
3549,2011,6,25,25372,JUNIN,198.0,,,1,LEON,RODRIGUEZ,JORGE ENRIQUE,906.0,
3550,2011,6,25,25372,JUNIN,2.0,,,2,ACOSTA,ROMERO,WILLIAM ALBERTO,1514.0,1.0
3551,2011,6,25,25372,JUNIN,41.0,,,3,PRIETO,BUSTOS,MARIA ELICA,1185.0,
3552,2011,6,25,25372,JUNIN,1.0,,,4,LADINO,BEJARANO,FABIO EDUARDO,140.0,
3553,2011,6,25,25372,JUNIN,,,,997,,,TARJETAS NO MARCADAS,38.0,
3554,2011,6,25,25372,JUNIN,,,,998,,,VOTOS NULOS,66.0,
3555,2011,6,25,25372,JUNIN,,,,999,,,VOTOS EN BLANCO,18.0,
3556,2011,6,25,25377,LA CALERA,2.0,41.0,,1,VENEGAS,VENEGAS,ALVARO,4901.0,1.0
3557,2011,6,25,25377,LA CALERA,198.0,,,2,ESCOBAR,VARGAS,ANA LUCIA,4166.0,
3558,2011,6,25,25377,LA CALERA,1.0,,,3,RODRIGUEZ,BONILLA,CESAR ORLANDO,1779.0,
3559,2011,6,25,25377,LA CALERA,,,,997,,,TARJETAS NO MARCADAS,197.0,
3560,2011,6,25,25377,LA CALERA,,,,998,,,VOTOS NULOS,185.0,
3561,2011,6,25,25377,LA CALERA,,,,999,,,VOTOS EN BLANCO,515.0,
3562,2011,6,25,25386,LA MESA,164.0,,,1,ALVAREZ,MARTINEZ,GABRIEL EDUARDO,156.0,
3563,2011,6,25,25386,LA MESA,1.0,,,2,CAVIEDES,PLATA,RICARDO,1441.0,
3564,2011,6,25,25386,LA MESA,41.0,,,3,GUARIN,LESMES,RODRIGO,6851.0,1.0
3565,2011,6,25,25386,LA MESA,198.0,,,4,RODRIGUEZ,GONZALEZ,MERCEDES,2996.0,
3566,2011,6,25,25386,LA MESA,197.0,,,5,ANGEL,RAMOS,MIGUEL,1359.0,
3567,2011,6,25,25386,LA MESA,,,,997,,,TARJETAS NO MARCADAS,190.0,
3568,2011,6,25,25386,LA MESA,,,,998,,,VOTOS NULOS,147.0,
3569,2011,6,25,25386,LA MESA,,,,999,,,VOTOS EN BLANCO,163.0,
3570,2011,6,25,25394,LA PALMA,41.0,,,1,ROJAS,LATORRE,LUIS HERNANDO,0.0,
3571,2011,6,25,25394,LA PALMA,198.0,,,2,TOVAR,ESPITIA,ADRIAN,0.0,
3572,2011,6,25,25394,LA PALMA,,,,997,,,TARJETAS NO MARCADAS,0.0,
3573,2011,6,25,25394,LA PALMA,,,,998,,,VOTOS NULOS,0.0,
3574,2011,6,25,25394,LA PALMA,,,,999,,,VOTOS EN BLANCO,0.0,
3575,2011,6,25,25398,LA PENA,198.0,,,1,CARDENAS,GARCIA,NEREO,2175.0,1.0
3576,2011,6,25,25398,LA PENA,497.0,,,2,FARFAN,TRIANA,LUIS ANGEL,1795.0,
3577,2011,6,25,25398,LA PENA,,,,997,,,TARJETAS NO MARCADAS,123.0,
3578,2011,6,25,25398,LA PENA,,,,998,,,VOTOS NULOS,25.0,
3579,2011,6,25,25398,LA PENA,,,,999,,,VOTOS EN BLANCO,16.0,
3580,2011,6,25,25402,LA VEGA,198.0,2.0,,1,SUAREZ,SUAREZ,GRATINIANO,5499.0,1.0
3581,2011,6,25,25402,LA VEGA,1.0,,,2,MURILLO,ESPITIA,APOSTOL,1675.0,
3582,2011,6,25,25402,LA VEGA,,,,997,,,TARJETAS NO MARCADAS,122.0,
3583,2011,6,25,25402,LA VEGA,,,,998,,,VOTOS NULOS,92.0,
3584,2011,6,25,25402,LA VEGA,,,,999,,,VOTOS EN BLANCO,117.0,
3585,2011,6,25,25407,LENGUAZAQUE,41.0,,,1,SANCHEZ,DUARTE,FRANCISCO HILDEBRANDO,2165.0,1.0
3586,2011,6,25,25407,LENGUAZAQUE,198.0,,,2,LOPEZ,RODRIGUEZ,FRANCISCO AUGUSTO,1888.0,
3587,2011,6,25,25407,LENGUAZAQUE,2.0,,,3,TRIANA,NOVA,WILSON OCTAVIO,886.0,
3588,2011,6,25,25407,LENGUAZAQUE,,,,997,,,TARJETAS NO MARCADAS,50.0,
3589,2011,6,25,25407,LENGUAZAQUE,,,,998,,,VOTOS NULOS,45.0,
3590,2011,6,25,25407,LENGUAZAQUE,,,,999,,,VOTOS EN BLANCO,64.0,
3591,2011,6,25,25426,MACHETA,198.0,,,1,HERNANDEZ,FORERO,WILSON,625.0,
3592,2011,6,25,25426,MACHETA,15.0,,,2,PERILLA,MUNOZ,RUBEN ANTONIO,104.0,
3593,2011,6,25,25426,MACHETA,498.0,,,3,ESPINOSA,RAMIREZ,MARTIN,2735.0,1.0
3594,2011,6,25,25426,MACHETA,41.0,,,4,SALCEDO,TORRES,JOHN MARIO,661.0,
3595,2011,6,25,25426,MACHETA,,,,997,,,TARJETAS NO MARCADAS,56.0,
3596,2011,6,25,25426,MACHETA,,,,998,,,VOTOS NULOS,47.0,
3597,2011,6,25,25426,MACHETA,,,,999,,,VOTOS EN BLANCO,53.0,
3598,2011,6,25,25430,MADRID,1.0,,,1,DIMATE,CARDENAS,JOSE ALBERTO,6902.0,
3599,2011,6,25,25430,MADRID,197.0,,,2,CARDONA,ROJAS,ORLANDO ALBERTO,8129.0,
3600,2011,6,25,25430,MADRID,198.0,,,3,VILLARRAGA,ORTIZ,GIOVANNI,10908.0,1.0
3601,2011,6,25,25430,MADRID,437.0,,,4,JIMENEZ,TRIANA,JULIO CESAR,268.0,
3602,2011,6,25,25430,MADRID,437.0,,,5,LOAIZA,SUAREZ,MARIO DE JESUS,2752.0,
3603,2011,6,25,25430,MADRID,,,,997,,,TARJETAS NO MARCADAS,454.0,
3604,2011,6,25,25430,MADRID,,,,998,,,VOTOS NULOS,657.0,
3605,2011,6,25,25430,MADRID,,,,999,,,VOTOS EN BLANCO,831.0,
3606,2011,6,25,25436,MANTA,2.0,,,1,AYALA,SANCHEZ,JUAN JOSE,1046.0,
3607,2011,6,25,25436,MANTA,198.0,,,2,CARDENAS,CASTANEDA,FELIX,1991.0,1.0
3608,2011,6,25,25436,MANTA,,,,997,,,TARJETAS NO MARCADAS,34.0,
3609,2011,6,25,25436,MANTA,,,,998,,,VOTOS NULOS,29.0,
3610,2011,6,25,25436,MANTA,,,,999,,,VOTOS EN BLANCO,12.0,
3611,2011,6,25,25438,MEDINA,437.0,,,1,GARZON,URREGO,CARLOS ALBERTO,296.0,
3612,2011,6,25,25438,MEDINA,198.0,,,2,LOPEZ,DAZA,ELVER AUGUSTO,1352.0,1.0
3613,2011,6,25,25438,MEDINA,41.0,,,3,MARTIN,MARTIN,JOSE MANUEL DARIO,409.0,
3614,2011,6,25,25438,MEDINA,19.0,,,4,MARTIN,OBANDO,LUIS MIGUEL,948.0,
3615,2011,6,25,25438,MEDINA,437.0,,,5,FLOREZ,VANEGAS,MANUEL ALFREDO,293.0,
3616,2011,6,25,25438,MEDINA,2.0,,,6,SOFIA,HIDALGO,ANA,1215.0,
3617,2011,6,25,25438,MEDINA,,,,997,,,TARJETAS NO MARCADAS,40.0,
3618,2011,6,25,25438,MEDINA,,,,998,,,VOTOS NULOS,29.0,
3619,2011,6,25,25438,MEDINA,,,,999,,,VOTOS EN BLANCO,16.0,
3620,2011,6,25,25473,MOSQUERA,501.0,,,1,ROZO,CASTELLANOS,JOSE ALVARO,9455.0,
3621,2011,6,25,25473,MOSQUERA,13.0,,,2,LOPEZ,MARTINEZ,ALCIDES ANTONIO,1352.0,
3622,2011,6,25,25473,MOSQUERA,198.0,,,3,GARCIA,BUSTOS,NICOLAS,20740.0,1.0
3623,2011,6,25,25473,MOSQUERA,,,,997,,,TARJETAS NO MARCADAS,659.0,
3624,2011,6,25,25473,MOSQUERA,,,,998,,,VOTOS NULOS,433.0,
3625,2011,6,25,25473,MOSQUERA,,,,999,,,VOTOS EN BLANCO,886.0,
3626,2011,6,25,25483,NARINO,1.0,,,1,BARRAGAN,URQUIJO,ROLANDO,907.0,1.0
3627,2011,6,25,25483,NARINO,198.0,,,2,MARTINEZ,URQUIJO,MACLOVIO,898.0,
3628,2011,6,25,25483,NARINO,,,,997,,,TARJETAS NO MARCADAS,26.0,
3629,2011,6,25,25483,NARINO,,,,998,,,VOTOS NULOS,8.0,
3630,2011,6,25,25483,NARINO,,,,999,,,VOTOS EN BLANCO,5.0,
3631,2011,6,25,25486,NEMOCON,15.0,,,1,SANCHEZ,SABIO,RENZO ALEXANDER,1376.0,
3632,2011,6,25,25486,NEMOCON,502.0,,,2,CASTRO,GOMEZ,LUIS FELIPE,2987.0,1.0
3633,2011,6,25,25486,NEMOCON,2.0,41.0,,3,PINZON,VARGAS,LUIS HERNANDO,890.0,
3634,2011,6,25,25486,NEMOCON,197.0,,,4,ARIAS,,ORLANDO,532.0,
3635,2011,6,25,25486,NEMOCON,,,,997,,,TARJETAS NO MARCADAS,74.0,
3636,2011,6,25,25486,NEMOCON,,,,998,,,VOTOS NULOS,61.0,
3637,2011,6,25,25486,NEMOCON,,,,999,,,VOTOS EN BLANCO,63.0,
3638,2011,6,25,25488,NILO,15.0,,,1,FLOREZ,RODRIGUEZ,WILSON,1182.0,
3639,2011,6,25,25488,NILO,1.0,,,2,HERNANDEZ,VANEGAS,RAMIRO,1652.0,1.0
3640,2011,6,25,25488,NILO,503.0,,,3,VARGAS,TORRES,CARLOS HERMAN,1130.0,
3641,2011,6,25,25488,NILO,,,,997,,,TARJETAS NO MARCADAS,53.0,
3642,2011,6,25,25488,NILO,,,,998,,,VOTOS NULOS,19.0,
3643,2011,6,25,25488,NILO,,,,999,,,VOTOS EN BLANCO,35.0,
3644,2011,6,25,25489,NIMAIMA,198.0,,,1,ORTIZ,MORENO,JOSUE,1198.0,1.0
3645,2011,6,25,25489,NIMAIMA,41.0,,,2,RAMIREZ,ORTIZ,PEDRO MARIA,92.0,
3646,2011,6,25,25489,NIMAIMA,2.0,,,3,GUZMAN,GUTIERREZ,LUIS EDUARDO,7.0,
3647,2011,6,25,25489,NIMAIMA,437.0,,,4,PUENTES,PUENTES,ROMAN,798.0,
3648,2011,6,25,25489,NIMAIMA,15.0,,,5,HERNANDEZ,OSORIO,VICTOR ALFONSO,138.0,
3649,2011,6,25,25489,NIMAIMA,,,,997,,,TARJETAS NO MARCADAS,40.0,
3650,2011,6,25,25489,NIMAIMA,,,,998,,,VOTOS NULOS,44.0,
3651,2011,6,25,25489,NIMAIMA,,,,999,,,VOTOS EN BLANCO,13.0,
3652,2011,6,25,25491,NOCAIMA,198.0,,,1,RODRIGUEZ,PINZON,JUAN FRANCISCO,3.0,
3653,2011,6,25,25491,NOCAIMA,41.0,,,2,GARZON,CIFUENTES,AMPARO,2411.0,1.0
